folioviv,combustible,disp_elect,estufa_chi,,,#NAME?
1203709519,3,1, ,,,
1203709520,1,1,1,,,
1203709521,1,1,2,,,
1203709522,1,1,1,,,
1203709523,3,1, ,,,
1203709524,3,1, ,,,
1203709708,3,1, ,,,
1203709709,1,1,2,,,
1203709710,3,1, ,,,
1203709711,1,1,2,,,
1203709813,1,1,2,,,
1203709814,1,1,2,,,
1203709815,1,1,2,,,
1203709816,1,1,2,,,
1203709817,3,1, ,,,
1203709818,1,1,2,,,
1203857219,3,1, ,,,
1203857222,3,1, ,,,
1203857223,3,1, ,,,
1203857224,3,1, ,,,
1203857313,3,1, ,,,
1203857314,3,1, ,,,
1203857315,3,1, ,,,
1203857316,3,1, ,,,
1203857318,3,1, ,,,
1203857401,3,1, ,,,
1203857402,3,1, ,,,
1203857403,3,1, ,,,
1203857404,3,1, ,,,
1203857405,3,1, ,,,
1203857406,3,1, ,,,
1203857609,3,1, ,,,
1203857610,3,1, ,,,
1203857611,3,1, ,,,
1203857612,3,1, ,,,
1203917007,1,1,2,,,
1203917008,4,1, ,,,
1203917010,1,1,2,,,
1203917011,1,1,2,,,
1203917012,1,1,2,,,
1203917713,5,1, ,,,
1203917714,1,1,2,,,
1203917715,1,1,2,,,
1203917716,1,5,2,,,
1203917717,1,1,2,,,
1203917718,1,1,2,,,
1203917819,1,1,2,,,
1203917820,3,1, ,,,
1203917821,3,1, ,,,
1203917822,1,1,2,,,
1203917823,1,1,2,,,
1203917824,3,1, ,,,
1203917901,3,1, ,,,
1203917902,3,1, ,,,
1203917903,1,1,2,,,
1203917904,1,1,2,,,
1203917905,3,1, ,,,
1203917906,1,1,2,,,
1204009319,1,1,2,,,
1204009320,1,1,2,,,
1204009321,3,1, ,,,
1204009322,1,1,2,,,
1204009323,1,1,2,,,
1204009324,3,1, ,,,
1204009501,3,1, ,,,
1204009502,1,1,2,,,
1204009503,3,1, ,,,
1204009504,1,1,2,,,
1204009505,1,1,2,,,
1204009506,3,1, ,,,
1204009613,3,1, ,,,
1204009614,1,1,2,,,
1204009615,3,1, ,,,
1204009616,1,1,2,,,
1204009707,1,1,2,,,
1204009708,3,4, ,,,
1204009709,3,1, ,,,
1204009710,3,1, ,,,
1204009711,3,1, ,,,
1204009712,3,1, ,,,
1204121201,3,1, ,,,
1204121202,3,1, ,,,
1204121203,3,1, ,,,
1204121204,3,1, ,,,
1204121205,3,1, ,,,
1204121206,3,1, ,,,
1204216007,1,1,2,,,
1204216008,3,1, ,,,
1204216009,1,1,2,,,
1204216010,1,1,2,,,
1204216011,1,1,2,,,
1204216012,3,1, ,,,
1204216713,1,1,2,,,
1204216714,1,1,2,,,
1204216715,1,1,2,,,
1204216716,3,1, ,,,
1204216717,1,1,2,,,
1204216819,1,1,2,,,
1204216820,1,1,2,,,
1204216821,1,1,1,,,
1204216822,1,1,2,,,
1204216823,3,1, ,,,
1204216824,1,5,2,,,
1204216902,3,1, ,,,
1204216903,3,1, ,,,
1204216904,1,1,2,,,
1204216905,1,1,2,,,
1204281321,3,1, ,,,
1204281323,3,1, ,,,
1204281407,3,1, ,,,
1204281410,3,1, ,,,
1204281503,3,1, ,,,
1204281504,3,1, ,,,
1204281505,3,1, ,,,
1204281506,3,1, ,,,
1204281614,3,1, ,,,
1204281617,3,1, ,,,
1204421013,1,1,2,,,
1204421014,1,1,2,,,
1204421015,1,1,2,,,
1204421016,1,2,2,,,
1204421017,1,1,2,,,
1204421018,1,1,2,,,
1204421201,1,1,2,,,
1204421202,1,1,2,,,
1204421203,1,5,2,,,
1204421204,1,1,2,,,
1204421205,1,1,2,,,
1204421206,1,1,2,,,
1204421719,1,1,2,,,
1204421720,1,1,2,,,
1204421721,1,1,2,,,
1204421722,1,1,2,,,
1204421723,1,1,2,,,
1204421724,1,5,2,,,
1204421907,1,1,2,,,
1204421908,1,1,2,,,
1204421909,1,1,2,,,
1204421910,1,1,2,,,
1204421911,1,1,2,,,
1204421912,1,1,2,,,
1204522413,3,1, ,,,
1204522414,3,1, ,,,
1204522416,3,1, ,,,
1204522418,3,1, ,,,
1204522507,3,1, ,,,
1204522508,3,1, ,,,
1204522509,1,1,2,,,
1204522619,3,1, ,,,
1204522620,3,1, ,,,
1204522622,3,1, ,,,
1204522623,3,1, ,,,
1204522624,3,1, ,,,
1204522802,1,1,2,,,
1204522803,3,1, ,,,
1204522805,3,1, ,,,
1204522806,3,1, ,,,
1204532019,1,1,1,,,
1204532020,3,1, ,,,
1204532022,3,1, ,,,
1204532023,3,1, ,,,
1204532207,3,1, ,,,
1204532208,1,1,2,,,
1204532209,1,1,2,,,
1204532210,1,1,1,,,
1204532211,1,1,1,,,
1204532212,1,1,2,,,
1204532301,3,1, ,,,
1204532302,1,1,2,,,
1204532303,1,1,2,,,
1204532304,3,1, ,,,
1204532305,1,1,1,,,
1204532306,3,1, ,,,
1204532913,1,1,2,,,
1204532914,1,1,2,,,
1204532917,1,1,2,,,
1204623420,3,1, ,,,
1204623422,3,1, ,,,
1204623424,3,1, ,,,
1204623514,3,1, ,,,
1204623515,3,1, ,,,
1204623517,3,1, ,,,
1204623518,3,1, ,,,
1204623701,3,1, ,,,
1204623702,2,1,2,,,
1204623703,3,1, ,,,
1204623704,3,1, ,,,
1204623705,3,1, ,,,
1204623706,3,1, ,,,
1204623807,3,1, ,,,
1204623808,3,1, ,,,
1204623809,1,1,1,,,
1204623810,3,1, ,,,
1204623811,3,1, ,,,
1204768213,3,1, ,,,
1204768214,3,1, ,,,
1204768215,3,1, ,,,
1204768216,1,1,2,,,
1204768217,3,1, ,,,
1204768307,3,1, ,,,
1204768308,3,1, ,,,
1204768310,3,1, ,,,
1204768311,3,1, ,,,
1204768601,3,1, ,,,
1204768605,3,1, ,,,
1204768606,3,1, ,,,
1204768919,3,1, ,,,
1204768920,3,1, ,,,
1204768921,3,1, ,,,
1204768922,1,1,2,,,
1204768923,1,1,2,,,
1204768924,3,1, ,,,
1204821001,1,1,2,,,
1204821002,1,5,2,,,
1204821003,1,1,2,,,
1204821004,1,1,2,,,
1204821005,1,1,2,,,
1204821006,1,1,2,,,
1204821519,1,1,2,,,
1204821520,1,1,2,,,
1204821521,3,1, ,,,
1204821522,1,1,2,,,
1204821523,1,1,2,,,
1204821524,3,1, ,,,
1204821707,1,1,2,,,
1204821708,1,1,2,,,
1204821709,1,1,1,,,
1204821710,3,1, ,,,
1204821711,1,1,2,,,
1204821712,1,1,2,,,
1204821813,1,1,2,,,
1204821814,1,1,1,,,
1204821815,1,1,2,,,
1204821816,1,1,2,,,
1204821817,1,1,2,,,
1204821818,1,1,2,,,
1204856220,3,1, ,,,
1204856221,3,1, ,,,
1204856222,1,1,2,,,
1204856223,3,1, ,,,
1204856224,3,1, ,,,
1204856313,3,1, ,,,
1204856314,3,1, ,,,
1204856315,3,1, ,,,
1204856316,3,1, ,,,
1204856317,3,1, ,,,
1204856318,3,1, ,,,
1204856401,3,1, ,,,
1204856402,3,1, ,,,
1204856403,3,1, ,,,
1204856404,3,1, ,,,
1204856405,3,1, ,,,
1204856406,3,1, ,,,
1204856607,3,1, ,,,
1204856608,3,1, ,,,
1204856609,3,1, ,,,
1204856610,3,1, ,,,
1204856611,3,1, ,,,
1204898401,3,1, ,,,
1204898402,3,1, ,,,
1204898403,3,1, ,,,
1204898404,3,1, ,,,
1204898405,3,1, ,,,
1204898406,3,1, ,,,
1260086013,1,1,1,,,
1260086014,3,1, ,,,
1260086015,1,1,1,,,
1260086016,3,1, ,,,
1260086018,1,1,1,,,
1260086220,3,1, ,,,
1260086221,1,1,2,,,
1260086222,3,1, ,,,
1260086223,3,1, ,,,
1260086224,1,1,2,,,
1260086801,3,1, ,,,
1260086802,3,1, ,,,
1260086803,6,1, ,,,
1260086804,3,1, ,,,
1260086805,1,1,2,,,
1260086806,3,1, ,,,
1260086907,3,1, ,,,
1260086908,3,1, ,,,
1260086909,3,1, ,,,
1260086910,1,1,2,,,
1260086911,3,1, ,,,
1260086912,1,1,2,,,
1260120301,1,1,2,,,
1260120302,1,1,1,,,
1260120303,1,1,1,,,
1260120304,1,1,1,,,
1260120305,1,1,2,,,
1260120311,1,1,2,,,
1260120312,1,1,2,,,
1260120313,1,1,2,,,
1260120314,1,1,2,,,
1260120315,1,4,2,,,
1260120421,1,1,2,,,
1260120422,1,1,2,,,
1260120423,3,1, ,,,
1260120424,1,1,2,,,
1260120516,1,1,2,,,
1260120517,1,1,1,,,
1260120518,1,1,2,,,
1260120519,1,1,2,,,
1260120520,1,5,2,,,
1260120607,1,1,2,,,
1260120608,1,1,2,,,
1260120609,1,1,2,,,
1260120610,1,1,1,,,
1260175019,3,1, ,,,
1260175020,3,1, ,,,
1260175021,1,1,2,,,
1260175022,1,1,2,,,
1260175023,1,1,2,,,
1260175024,3,1, ,,,
1260175701,1,1,2,,,
1260175702,3,1, ,,,
1260175703,3,1, ,,,
1260175704,1,1,2,,,
1260175705,3,1, ,,,
1260175706,3,1, ,,,
1260175807,3,1, ,,,
1260175808,3,1, ,,,
1260175809,3,1, ,,,
1260175810,3,1, ,,,
1260175811,3,1, ,,,
1260175913,1,1,2,,,
1260175914,3,1, ,,,
1260175915,3,1, ,,,
1260175916,3,1, ,,,
1260175917,3,1, ,,,
1260212201,3,1, ,,,
1260212202,1,1,2,,,
1260212203,1,1,2,,,
1260212204,3,1, ,,,
1260212205,1,1,2,,,
1260212206,3,1, ,,,
1260212307,3,1, ,,,
1260212308,3,1, ,,,
1260212309,3,1, ,,,
1260212310,3,1, ,,,
1260212311,3,1, ,,,
1260212312,1,1,2,,,
1260212413,3,1, ,,,
1260212414,1,1,2,,,
1260212415,3,1, ,,,
1260212416,1,1,2,,,
1260212417,1,1,2,,,
1260212418,3,1, ,,,
1260212519,3,1, ,,,
1260212521,3,1, ,,,
1260212522,3,1, ,,,
1260212523,3,1, ,,,
1260212524,3,1, ,,,
1260276602,1,1,2,,,
1260276603,1,1,2,,,
1260276604,1,1,2,,,
1260276605,1,1,2,,,
1260276611,3,1, ,,,
1260276612,1,1,1,,,
1260276613,3,1, ,,,
1260276614,1,1,2,,,
1260276615,1,1,2,,,
1260276706,1,1,2,,,
1260276707,1,1,2,,,
1260276708,2,1,2,,,
1260276709,1,1,2,,,
1260276710,3,1, ,,,
1260276821,1,1,1,,,
1260276823,1,1,2,,,
1260276824,1,1,2,,,
1260276825,1,1,2,,,
1260276916,3,1, ,,,
1260276917,3,1, ,,,
1260276918,3,1, ,,,
1260276920,3,1, ,,,
1260354001,3,1, ,,,
1260354002,3,1, ,,,
1260354003,3,1, ,,,
1260354004,3,1, ,,,
1260354005,3,1, ,,,
1260354006,1,1,2,,,
1260354207,5,1, ,,,
1260354208,3,1, ,,,
1260354209,3,1, ,,,
1260354210,3,1, ,,,
1260354211,3,1, ,,,
1260354212,3,1, ,,,
1260354313,1,1,2,,,
1260354314,3,1, ,,,
1260354316,3,1, ,,,
1260354317,3,1, ,,,
1260354318,3,1, ,,,
1260354419,3,1, ,,,
1260354420,3,1, ,,,
1260354421,3,1, ,,,
1260354422,3,1, ,,,
1260354423,3,1, ,,,
1260354424,3,1, ,,,
1260400501,1,1,2,,,
1260400502,1,4,2,,,
1260400503,1,1,2,,,
1260400504,1,1,2,,,
1260400505,1,1,1,,,
1260400517,1,1,2,,,
1260400518,1,1,2,,,
1260400519,1,1,2,,,
1260400520,1,1,2,,,
1260400606,1,1,2,,,
1260400608,3,1, ,,,
1260400609,1,1,2,,,
1260400610,1,1,1,,,
1260400711,1,1,2,,,
1260400713,1,1,1,,,
1260400714,1,1,2,,,
1260400715,1,1,2,,,
1260400821,1,1,2,,,
1260400822,1,1,2,,,
1260400823,1,1,2,,,
1260400824,1,1,2,,,
1260400825,1,1,2,,,
1260401011,1,1,2,,,
1260401012,1,1,2,,,
1260401013,1,1,2,,,
1260401014,1,1,2,,,
1260401015,1,1,2,,,
1260401201,1,1,2,,,
1260401202,1,1,2,,,
1260401203,1,1,2,,,
1260401205,1,1,2,,,
1260401208,1,1,2,,,
1260401209,1,1,2,,,
1260401316,1,1,2,,,
1260401317,1,1,2,,,
1260401318,1,1,2,,,
1260401319,1,1,2,,,
1260401320,1,1,2,,,
1260401921,1,1,2,,,
1260401922,1,4,2,,,
1260401923,1,1,2,,,
1260401925,1,1,1,,,
1260404417,1,1,2,,,
1260404419,1,1,2,,,
1260404420,1,1,2,,,
1260404421,1,1,2,,,
1260404422,1,1,2,,,
1260404423,1,1,2,,,
1260404424,1,1,2,,,
1260404425,1,1,2,,,
1260404426,1,1,2,,,
1260404512,1,1,2,,,
1260404514,1,1,2,,,
1260404516,1,4,2,,,
1260404601,1,1,2,,,
1260404602,1,1,2,,,
1260404603,1,1,2,,,
1260404604,1,1,2,,,
1260404605,1,1,2,,,
1260404706,1,1,2,,,
1260404707,1,1,2,,,
1260404708,1,1,2,,,
1260404709,1,1,2,,,
1260404710,1,1,2,,,
1260446023,1,1,2,,,
1260446024,1,1,2,,,
1260446025,1,1,2,,,
1260446026,1,1,2,,,
1260446027,1,1,2,,,
1260446207,1,1,2,,,
1260446208,1,1,2,,,
1260446209,1,1,2,,,
1260446210,1,1,2,,,
1260446211,1,1,1,,,
1260446218,1,1,2,,,
1260446219,1,1,1,,,
1260446220,1,1,1,,,
1260446221,1,1,2,,,
1260446222,1,1,2,,,
1260446801,1,1,1,,,
1260446802,1,1,1,,,
1260446803,1,1,1,,,
1260446804,1,1,2,,,
1260446805,1,1,1,,,
1260446806,1,1,2,,,
1260446912,1,5,2,,,
1260446913,1,1,2,,,
1260446914,1,1,2,,,
1260446915,1,1,2,,,
1260446916,1,1,2,,,
1260446917,1,1,2,,,
1260503301,3,1, ,,,
1260503302,3,1, ,,,
1260503303,3,1, ,,,
1260503304,3,1, ,,,
1260503305,3,1, ,,,
1260503306,3,1, ,,,
1260503407,3,1, ,,,
1260503408,1,1,2,,,
1260503409,3,1, ,,,
1260503410,3,1, ,,,
1260503411,3,1, ,,,
1260503412,3,1, ,,,
1260503513,1,1,2,,,
1260503514,1,1,1,,,
1260503515,3,1, ,,,
1260503516,3,1, ,,,
1260503517,3,1, ,,,
1260503518,1,1,1,,,
1260503619,3,1, ,,,
1260503620,1,1,2,,,
1260503621,1,1,2,,,
1260503622,1,1,2,,,
1260503623,1,1,1,,,
1260510015,1,1,1,,,
1260510016,1,1,2,,,
1260510017,3,1, ,,,
1260510018,1,1,2,,,
1260510701,1,1,2,,,
1260510702,1,5,2,,,
1260510703,1,1,2,,,
1260510704,1,1,2,,,
1260510705,3,1, ,,,
1260510707,1,1,2,,,
1260510708,1,1,2,,,
1260510709,1,1,2,,,
1260510810,1,1,2,,,
1260510811,1,1,2,,,
1260510812,1,1,1,,,
1260510813,1,1,2,,,
1260510919,1,1,2,,,
1260510920,3,1, ,,,
1260510922,3,1, ,,,
1260510923,1,1,1,,,
1260597216,1,1,2,,,
1260597217,1,1,2,,,
1260597218,1,1,1,,,
1260597219,1,1,2,,,
1260597220,1,1,2,,,
1260597221,1,1,2,,,
1260597222,1,1,2,,,
1260597223,1,1,2,,,
1260597224,1,1,2,,,
1260597225,1,1,2,,,
1260597306,1,1,2,,,
1260597307,1,5,2,,,
1260597308,1,5,2,,,
1260597309,1,5,2,,,
1260597310,1,5,2,,,
1260597411,1,5,2,,,
1260597412,1,1,1,,,
1260597413,1,1,2,,,
1260597414,1,1,2,,,
1260597415,1,1,2,,,
1260597501,1,1,1,,,
1260597502,1,1,2,,,
1260597503,1,1,1,,,
1260597504,1,1,1,,,
1260597505,1,1,1,,,
1260646601,3,1, ,,,
1260646602,1,1,2,,,
1260646603,3,1, ,,,
1260646604,3,1, ,,,
1260646610,1,1,2,,,
1260646611,1,1,1,,,
1260646612,1,1,2,,,
1260646613,1,1,2,,,
1260646718,1,1,2,,,
1260646719,1,1,2,,,
1260646720,1,1,2,,,
1260646721,1,1,2,,,
1260646722,1,1,2,,,
1260646806,1,1,2,,,
1260646807,1,1,2,,,
1260646808,1,1,2,,,
1260646915,1,1,2,,,
1260646917,1,1,2,,,
1260660017,3,1, ,,,
1260660018,1,1,2,,,
1260660019,1,1,2,,,
1260660020,3,1, ,,,
1260660212,1,1,2,,,
1260660213,1,1,2,,,
1260660214,1,1,2,,,
1260660215,1,1,2,,,
1260660221,3,1, ,,,
1260660222,1,1,2,,,
1260660223,3,1, ,,,
1260660224,3,1, ,,,
1260660225,1,1,2,,,
1260660301,1,1,2,,,
1260660302,1,1,2,,,
1260660304,1,1,2,,,
1260660305,1,1,2,,,
1260660406,1,1,1,,,
1260660408,1,1,1,,,
1260660409,1,1,2,,,
1260696501,3,1, ,,,
1260696503,3,1, ,,,
1260696504,1,1,1,,,
1260696505,3,1, ,,,
1260696521,3,1, ,,,
1260696523,3,1, ,,,
1260696524,3,1, ,,,
1260696607,3,1, ,,,
1260696608,3,1, ,,,
1260696609,3,1, ,,,
1260696610,3,1, ,,,
1260696711,1,1,2,,,
1260696712,3,1, ,,,
1260696713,3,1, ,,,
1260696817,3,1, ,,,
1260696818,3,1, ,,,
1260696819,3,1, ,,,
1260696820,3,1, ,,,
1260712022,1,1,2,,,
1260712023,1,1,2,,,
1260712024,1,1,2,,,
1260712025,1,1,2,,,
1260712206,1,4,2,,,
1260712207,1,1,2,,,
1260712208,1,1,2,,,
1260712209,1,1,2,,,
1260712211,1,1,2,,,
1260712212,1,1,2,,,
1260712213,1,1,2,,,
1260712214,1,1,2,,,
1260712215,1,1,2,,,
1260712301,1,1,1,,,
1260712302,1,1,1,,,
1260712303,1,1,1,,,
1260712304,3,1, ,,,
1260712305,1,1,1,,,
1260712916,1,1,2,,,
1260712917,1,1,2,,,
1260712919,1,1,2,,,
1260712920,1,1,2,,,
1260714401,1,1,2,,,
1260714402,1,1,2,,,
1260714403,1,4,2,,,
1260714404,1,1,2,,,
1260714405,1,1,1,,,
1260714406,1,1,2,,,
1260714407,1,1,2,,,
1260714408,1,1,2,,,
1260714409,1,1,2,,,
1260714511,1,1,1,,,
1260714512,1,1,2,,,
1260714513,1,1,1,,,
1260714514,1,1,2,,,
1260714515,1,1,2,,,
1260714616,1,1,2,,,
1260714617,1,1,2,,,
1260714618,1,1,2,,,
1260714619,1,1,2,,,
1260714620,1,1,2,,,
1260714721,1,1,2,,,
1260714722,1,1,2,,,
1260714724,1,1,2,,,
1260714725,1,1,2,,,
1260771021,1,1,2,,,
1260771022,1,1,2,,,
1260771023,1,1,1,,,
1260771024,1,1,1,,,
1260771025,1,1,2,,,
1260771202,1,1,2,,,
1260771203,1,1,2,,,
1260771204,1,1,1,,,
1260771216,1,1,1,,,
1260771217,1,1,2,,,
1260771218,1,1,2,,,
1260771219,1,1,2,,,
1260771220,1,1,2,,,
1260771811,1,1,1,,,
1260771812,1,1,2,,,
1260771813,1,1,2,,,
1260771814,1,1,2,,,
1260771815,1,1,2,,,
1260771906,1,1,2,,,
1260771907,1,1,2,,,
1260771908,1,1,2,,,
1260771909,1,1,2,,,
1260771910,1,1,2,,,
1260786311,3,1, ,,,
1260786312,1,1,2,,,
1260786313,1,1,2,,,
1260786314,1,1,1,,,
1260786315,1,1,2,,,
1260786316,3,1, ,,,
1260786317,1,1,2,,,
1260786318,1,1,2,,,
1260786319,1,1,1,,,
1260786401,3,1, ,,,
1260786402,1,1,2,,,
1260786403,3,1, ,,,
1260786404,1,1,2,,,
1260786506,1,1,2,,,
1260786507,1,1,2,,,
1260786508,1,1,2,,,
1260786509,1,1,2,,,
1260786510,1,1,2,,,
1260786620,1,1,2,,,
1260786621,1,1,2,,,
1260786622,1,1,2,,,
1260786623,1,1,2,,,
1260815006,1,1,2,,,
1260815008,1,1,2,,,
1260815009,3,1, ,,,
1260815010,1,1,2,,,
1260815716,1,1,2,,,
1260815717,1,1,2,,,
1260815718,1,1,2,,,
1260815719,1,1,2,,,
1260815720,1,1,2,,,
1260815721,1,1,1,,,
1260815722,1,1,2,,,
1260815723,1,1,2,,,
1260815725,1,1,2,,,
1260815801,1,1,2,,,
1260815802,1,1,2,,,
1260815803,3,1, ,,,
1260815804,1,1,2,,,
1260815911,1,1,2,,,
1260815913,3,1, ,,,
1260815914,1,1,2,,,
1260815915,3,1, ,,,
1260863201,1,1,2,,,
1260863202,1,1,1,,,
1260863203,1,1,2,,,
1260863204,3,1, ,,,
1260863205,1,1,1,,,
1260863206,1,1,2,,,
1260863308,1,1,1,,,
1260863309,1,1,1,,,
1260863310,3,1, ,,,
1260863311,1,1,1,,,
1260863312,6,1, ,,,
1260863413,1,1,1,,,
1260863414,1,1,1,,,
1260863415,1,1,1,,,
1260863416,1,1,1,,,
1260863417,1,1,1,,,
1260863418,1,1,1,,,
1260863519,1,1,1,,,
1260863520,1,1,1,,,
1260863522,1,1,2,,,
1260863523,1,1,2,,,
1260863524,1,1,2,,,
1260931602,1,1,2,,,
1260931603,3,1, ,,,
1260931604,1,1,2,,,
1260931605,1,1,1,,,
1260931606,1,1,2,,,
1260931707,1,1,2,,,
1260931708,1,1,2,,,
1260931709,1,1,2,,,
1260931710,3,1, ,,,
1260931711,1,1,2,,,
1260931712,1,1,2,,,
1260931813,1,1,1,,,
1260931814,1,1,2,,,
1260931816,1,1,2,,,
1260931817,1,1,2,,,
1260931818,1,1,2,,,
1260931919,1,1,2,,,
1260931920,1,1,2,,,
1260931921,1,1,2,,,
1260931922,1,1,2,,,
1260935001,1,1,2,,,
1260935002,1,1,2,,,
1260935003,3,1, ,,,
1260935004,1,1,2,,,
1260935005,3,1, ,,,
1260935206,3,1, ,,,
1260935207,1,1,2,,,
1260935208,1,1,2,,,
1260935209,3,1, ,,,
1260935210,3,1, ,,,
1260935221,1,1,2,,,
1260935222,1,1,2,,,
1260935223,1,1,2,,,
1260935224,3,1, ,,,
1260935225,1,1,2,,,
1260935311,1,1,2,,,
1260935312,1,1,2,,,
1260935314,1,1,2,,,
1260935315,1,1,2,,,
1260935416,1,1,2,,,
1260935417,5,1, ,,,
1260935418,3,1, ,,,
1260935419,3,1, ,,,
1260935420,1,1,2,,,
1261081506,1,1,1,,,
1261081507,1,1,2,,,
1261081508,1,1,1,,,
1261081509,1,1,2,,,
1261081510,1,1,1,,,
1261081511,1,1,2,,,
1261081512,1,1,2,,,
1261081514,1,1,2,,,
1261081515,1,1,2,,,
1261081516,1,1,2,,,
1261081623,1,1,2,,,
1261081624,1,1,2,,,
1261081625,3,1, ,,,
1261081626,1,1,1,,,
1261081717,1,1,1,,,
1261081718,1,1,1,,,
1261081719,1,1,1,,,
1261081720,1,1,1,,,
1261081721,1,1,1,,,
1261081801,1,1,1,,,
1261081802,1,1,1,,,
1261081804,1,1,1,,,
1261081805,1,1,1,,,
1261149011,1,1,2,,,
1261149012,1,1,2,,,
1261149013,1,1,2,,,
1261149015,1,1,2,,,
1261149216,1,1,2,,,
1261149217,1,1,2,,,
1261149218,1,1,1,,,
1261149219,1,1,2,,,
1261149220,1,1,2,,,
1261149221,1,1,2,,,
1261149222,1,1,2,,,
1261149223,1,1,2,,,
1261149224,1,1,2,,,
1261149309,1,1,2,,,
1261149310,1,1,2,,,
1261149902,1,1,2,,,
1261149904,1,1,1,,,
1261149905,1,1,2,,,
1261244406,1,1,2,,,
1261244407,3,1, ,,,
1261244408,3,1, ,,,
1261244409,1,1,2,,,
1261244410,3,1, ,,,
1261244422,3,1, ,,,
1261244423,3,1, ,,,
1261244424,3,1, ,,,
1261244425,1,1,2,,,
1261244501,3,1, ,,,
1261244502,3,1, ,,,
1261244503,1,1,2,,,
1261244504,3,1, ,,,
1261244505,3,1, ,,,
1261244617,3,1, ,,,
1261244618,3,1, ,,,
1261244619,3,1, ,,,
1261244620,3,1, ,,,
1261244711,3,1, ,,,
1261244713,3,1, ,,,
1261244714,3,1, ,,,
1261244715,3,1, ,,,
1261300010,1,1,2,,,
1261300011,1,1,2,,,
1261300012,1,1,2,,,
1261300013,1,1,2,,,
1261300014,1,1,2,,,
1261300201,1,1,2,,,
1261300202,1,1,2,,,
1261300203,1,1,2,,,
1261300204,3,1, ,,,
1261300215,1,1,2,,,
1261300216,1,1,2,,,
1261300218,1,1,2,,,
1261300219,3,1, ,,,
1261300805,1,1,2,,,
1261300806,3,1, ,,,
1261300808,3,1, ,,,
1261300809,3,1, ,,,
1261300920,1,1,2,,,
1261300921,1,1,2,,,
1261300922,3,1, ,,,
1261300923,3,1, ,,,
1261300924,1,1,2,,,
1261383301,1,1,2,,,
1261383302,3,1, ,,,
1261383303,1,1,2,,,
1261383304,1,1,2,,,
1261383305,1,1,2,,,
1261383306,3,1, ,,,
1261383407,1,5,2,,,
1261383408,1,1,2,,,
1261383409,1,1,2,,,
1261383410,1,1,2,,,
1261383411,1,1,2,,,
1261383412,1,1,2,,,
1261383513,1,1,2,,,
1261383514,1,1,2,,,
1261383515,1,1,1,,,
1261383516,1,1,2,,,
1261383517,1,5,1,,,
1261383518,1,1,2,,,
1261383619,1,1,2,,,
1261383620,1,1,2,,,
1261383621,1,1,2,,,
1261383623,1,1,2,,,
1261383624,1,1,2,,,
1261475016,1,1,2,,,
1261475017,1,1,2,,,
1261475018,1,1,1,,,
1261475019,1,1,2,,,
1261475020,1,1,2,,,
1261475701,1,1,2,,,
1261475702,1,1,2,,,
1261475703,1,1,2,,,
1261475704,1,1,2,,,
1261475705,1,1,2,,,
1261475711,1,1,1,,,
1261475712,1,1,2,,,
1261475714,1,1,2,,,
1261475715,1,1,2,,,
1261475821,1,1,1,,,
1261475823,1,1,2,,,
1261475824,1,1,2,,,
1261475825,1,1,1,,,
1261475906,1,1,2,,,
1261475907,1,1,2,,,
1261475908,1,1,2,,,
1261475909,1,1,2,,,
1261475910,1,1,2,,,
1261500201,3,1, ,,,
1261500202,1,1,2,,,
1261500203,1,1,2,,,
1261500204,1,1,2,,,
1261500205,1,1,2,,,
1261500206,1,1,2,,,
1261500222,1,1,2,,,
1261500225,1,1,2,,,
1261500226,1,1,2,,,
1261500307,1,1,1,,,
1261500308,1,1,2,,,
1261500309,1,1,1,,,
1261500311,1,1,2,,,
1261500412,1,1,2,,,
1261500413,3,1, ,,,
1261500414,1,1,2,,,
1261500416,1,1,2,,,
1261500518,1,1,2,,,
1261500519,3,1, ,,,
1261500520,1,1,1,,,
1261500521,1,1,2,,,
1261508607,1,1,2,,,
1261508608,1,1,2,,,
1261508609,1,1,1,,,
1261508610,1,1,1,,,
1261508617,1,1,2,,,
1261508618,1,1,2,,,
1261508619,1,1,2,,,
1261508620,6,1, ,,,
1261508711,1,1,1,,,
1261508712,1,1,2,,,
1261508713,1,1,2,,,
1261508714,1,1,2,,,
1261508715,1,1,2,,,
1261508801,1,1,2,,,
1261508802,1,1,2,,,
1261508804,1,1,1,,,
1261508921,1,1,1,,,
1261508923,1,1,1,,,
1261508924,1,1,2,,,
1261508925,1,1,2,,,
1261640002,3,1, ,,,
1261640003,3,1, ,,,
1261640005,3,1, ,,,
1261640006,3,1, ,,,
1261640207,1,1,2,,,
1261640208,1,1,2,,,
1261640209,3,1, ,,,
1261640210,3,1, ,,,
1261640313,1,1,2,,,
1261640314,3,1, ,,,
1261640315,3,1, ,,,
1261640316,3,1, ,,,
1261640317,3,1, ,,,
1261640318,3,1, ,,,
1261640419,1,1,2,,,
1261640420,1,1,2,,,
1261640421,3,1, ,,,
1261640422,1,1,2,,,
1261640423,3,1, ,,,
1261640424,1,1,2,,,
1300002501,3,1, ,,,
1300002502,3,1, ,,,
1300002503,3,1, ,,,
1300002505,3,1, ,,,
1300017401,3,1, ,,,
1300017404,3,1, ,,,
1300023301,3,1, ,,,
1300023302,3,1, ,,,
1300023304,3,1, ,,,
1300023305,3,1, ,,,
1300023306,3,1, ,,,
1300073803,3,1, ,,,
1300073805,3,1, ,,,
1300097201,3,1, ,,,
